Gender,Attendance Rate (%),Course Engagement (%),Previous Academic Performance (%),Study Hours,Extracurricular,Mother Qualification,Father Qualification,Health Issues,Disciplinary Actions,Learning Disabilities,Socioeconomic Status,Risk
0,69,50,74,7,0,0,1,0,0,0,0,1
0,74,47,36,12,1,1,2,0,1,1,2,0
1,54,69,45,16,1,1,1,1,1,0,0,0
1,57,68,92,11,1,0,1,1,1,1,0,1
1,88,53,83,7,1,2,0,1,0,1,0,0
1,79,65,99,14,0,2,0,0,0,0,2,0
1,83,42,49,17,0,1,1,0,0,0,2,1
0,58,85,76,2,1,0,2,0,0,1,2,1
0,85,70,45,15,0,2,2,0,1,1,2,0
1,95,90,45,11,1,0,1,0,1,1,0,0
0,98,39,49,3,0,0,2,0,0,0,0,0
1,50,91,87,2,0,0,0,1,0,1,2,1
0,74,45,51,13,0,0,2,0,0,1,2,1
1,67,40,94,12,1,0,2,1,1,0,0,0
0,57,74,49,16,1,1,2,0,1,0,1,0
1,86,71,80,19,0,0,2,1,1,0,1,0
0,57,86,30,7,0,1,0,0,1,1,1,0
0,63,53,42,2,1,0,0,1,1,1,0,1
1,79,86,99,6,1,0,2,1,0,1,1,1
0,79,78,87,17,1,0,0,1,1,0,0,0
1,52,41,51,2,1,0,1,0,0,1,1,1
0,94,42,98,15,0,0,0,0,1,0,1,0
1,74,51,73,3,1,0,2,0,0,0,1,1
1,68,96,65,15,0,1,1,0,0,0,1,0
1,68,59,47,13,1,0,1,0,1,0,1,1
1,63,34,46,9,1,0,2,0,1,1,2,0
1,68,55,32,3,1,1,2,1,1,1,1,0
1,58,78,58,19,1,2,2,0,1,0,2,1
0,86,84,59,9,0,2,1,1,1,1,1,0
1,66,98,33,10,0,1,2,1,0,1,0,1
1,69,44,91,16,1,1,1,1,0,1,2,1
0,92,44,73,10,0,0,2,0,1,0,1,0
1,99,60,34,2,0,0,1,0,1,1,0,0
0,57,42,35,1,0,1,2,0,0,0,1,0
0,98,59,90,7,1,0,0,0,1,0,0,1
0,66,96,46,12,0,1,2,0,1,0,0,1
0,82,63,80,10,0,1,1,0,1,1,2,1
0,98,61,73,6,1,2,1,0,1,0,1,0
0,50,89,63,7,0,0,1,1,0,1,0,0
0,66,90,68,19,1,2,0,1,1,0,0,1
0,92,64,48,5,1,2,2,0,0,0,1,1
1,91,98,99,17,1,2,0,0,0,1,1,1
0,68,71,36,1,1,0,2,1,0,1,2,1
1,83,58,81,10,0,1,2,1,0,1,1,1
0,96,69,96,14,1,2,0,1,1,1,1,1
0,76,48,74,4,1,2,0,1,1,0,1,0
1,95,86,84,6,0,2,1,1,0,1,0,1
1,83,32,52,12,1,1,0,0,0,1,0,0
1,68,57,60,1,0,2,1,1,0,0,1,0
0,64,88,60,5,1,0,0,0,1,0,1,0
1,68,98,55,12,0,2,1,1,1,1,1,1
1,80,35,99,15,1,2,1,1,0,0,1,0
0,82,31,69,7,1,0,0,0,1,0,0,1
0,87,38,73,18,1,2,1,1,0,1,1,0
1,62,68,34,1,1,1,1,1,0,0,2,0
0,88,61,45,2,0,0,2,0,1,0,1,1
0,65,60,83,15,0,0,2,1,1,0,1,1
1,87,93,81,11,0,0,0,0,1,1,2,1
0,57,53,53,10,1,0,2,1,1,0,1,0
0,70,96,97,3,0,2,2,0,0,0,0,0
0,94,91,70,4,0,0,2,1,0,1,0,0
0,54,34,63,15,0,1,0,1,1,1,0,1
0,69,56,43,4,1,2,0,1,1,0,1,0
1,76,31,34,3,1,0,1,0,1,0,0,0
0,91,91,55,8,0,1,0,0,0,0,2,0
1,52,67,92,7,1,2,0,0,1,0,0,1
0,91,51,96,12,1,1,0,1,0,0,0,0
1,91,82,85,10,1,1,0,0,0,0,1,0
1,61,44,91,8,0,2,0,1,0,1,0,0
1,91,30,65,12,1,1,1,1,0,1,1,0
1,65,52,88,14,0,2,1,0,0,0,1,1
0,86,61,53,15,1,0,1,1,0,1,1,0
0,84,31,68,4,0,2,1,1,1,1,2,0
1,67,97,92,2,0,0,0,1,0,1,0,1
1,67,34,35,9,0,0,0,0,0,1,2,1
1,53,36,41,6,1,1,2,0,1,0,0,0
0,51,59,44,14,0,2,2,1,1,1,0,1
1,96,77,73,15,0,2,0,0,1,1,2,1
1,66,77,73,8,0,0,1,1,1,1,1,1
0,81,40,93,12,0,1,1,0,1,0,0,1
0,77,57,81,14,0,1,1,0,1,0,1,1
1,54,48,75,11,1,0,1,0,1,0,2,1
1,70,41,74,2,0,2,0,1,1,1,1,0
1,98,77,91,3,0,0,2,0,1,0,0,0
1,78,57,79,2,1,1,0,1,0,0,0,0
0,93,60,96,17,1,1,1,0,1,0,2,1
1,94,48,55,19,0,1,0,1,1,1,0,1
1,76,41,62,3,0,1,1,1,0,1,2,1
0,66,42,79,10,0,1,1,1,0,1,1,1
0,69,81,96,8,1,0,0,0,1,1,0,0
0,76,73,86,1,1,0,1,1,1,0,0,1
1,81,54,39,14,1,2,2,1,1,0,0,1
1,89,61,91,9,0,1,0,0,1,0,1,1
0,60,88,43,18,0,0,2,1,0,1,1,0
1,88,80,47,2,0,1,1,1,1,0,2,0
0,74,36,55,17,0,1,0,1,0,0,1,0
1,82,67,65,2,0,0,2,1,1,1,1,1
1,65,58,50,19,0,0,0,0,0,0,0,1
0,93,70,94,9,0,1,0,1,1,0,1,0
1,62,35,63,19,1,1,2,0,0,1,1,1
1,92,73,74,9,0,2,0,0,0,1,0,1
0,95,71,97,19,1,2,0,0,0,0,0,0
1,93,52,39,14,1,1,1,0,1,0,2,0
1,80,51,50,16,1,1,2,1,1,1,2,1
0,86,75,36,8,1,2,0,0,0,0,2,1
0,92,68,93,18,0,0,1,1,0,1,2,1
1,99,56,78,15,0,1,0,0,0,0,0,0
0,61,59,42,7,1,0,2,1,0,1,0,0
0,87,74,81,15,0,0,0,0,0,1,1,0
0,85,47,30,9,1,0,0,1,1,0,0,0
1,92,96,96,8,0,1,1,0,1,0,1,0
1,67,54,42,12,1,1,2,0,0,1,1,0
1,85,36,64,15,0,2,0,1,1,0,1,0
0,68,96,79,5,1,1,2,0,1,1,2,1
0,62,34,95,6,1,2,2,0,1,1,2,0
1,54,80,47,12,1,0,0,1,0,0,1,0
0,87,35,44,12,1,1,1,1,1,1,0,0
1,63,98,71,19,1,2,0,1,1,0,1,0
1,74,53,59,4,0,1,0,0,1,1,2,0
1,59,51,48,17,0,0,1,0,1,1,2,1
0,85,81,97,9,0,1,2,1,1,0,2,1
1,68,69,60,12,1,0,1,0,1,1,0,0
1,94,74,30,6,1,2,0,1,0,1,2,0
1,83,81,60,15,1,0,0,1,1,0,1,1
1,76,43,43,14,1,1,0,0,1,1,1,0
1,63,47,68,8,0,0,0,1,1,1,1,1
0,65,53,36,19,0,2,2,1,1,0,0,0
0,50,72,47,18,1,0,0,1,0,1,2,1
0,86,91,74,10,0,2,1,0,0,0,0,1
0,69,74,62,8,0,1,1,1,1,1,1,0
0,62,60,60,18,1,1,1,0,0,0,1,1
0,66,31,99,2,0,1,0,1,1,1,2,0
1,61,62,40,19,0,2,2,0,0,0,1,0
0,63,76,68,15,0,0,1,0,0,1,1,0
0,52,57,86,12,0,0,0,1,1,1,2,1
0,96,91,98,6,1,0,1,1,1,0,2,0
1,95,60,42,19,1,1,2,0,0,0,0,0
0,68,52,85,3,1,2,0,0,0,1,1,1
0,69,35,89,17,0,1,2,1,1,0,2,1
0,63,60,51,11,0,0,1,1,1,1,1,0
1,97,68,65,13,0,2,2,0,0,0,1,0
0,65,67,77,18,1,1,0,0,0,1,1,1
0,52,36,99,17,0,0,1,0,0,0,0,1
1,95,65,52,8,0,2,0,1,1,1,2,1
1,62,42,97,10,0,0,2,0,1,0,0,1
1,56,93,65,14,0,2,2,1,1,1,1,1
1,92,82,93,14,1,2,0,1,0,0,1,0
0,88,97,88,14,1,2,1,0,0,1,0,0
1,95,58,67,9,1,1,2,1,0,0,2,0
0,71,80,83,12,0,1,0,1,1,1,1,0
0,57,44,85,17,0,2,0,0,1,1,2,1
0,84,66,88,11,1,1,0,0,0,0,2,0
0,92,32,69,11,0,2,2,0,0,0,1,1
1,94,56,30,11,1,2,0,1,0,0,0,1
0,82,82,45,10,0,0,0,1,0,1,1,1
0,95,94,64,2,1,2,0,1,1,0,0,1
0,82,38,53,3,0,2,1,0,0,0,1,1
1,89,33,38,13,0,1,1,0,0,0,0,1
0,97,70,68,19,1,0,2,0,1,1,0,1
1,91,56,59,5,1,2,0,1,0,0,2,0
1,63,76,95,15,1,1,1,0,1,1,1,0
1,52,55,65,2,1,1,0,1,1,0,1,1
1,92,64,94,1,1,2,2,0,0,1,2,1
1,80,73,76,13,1,2,1,0,1,0,2,1
1,67,48,90,19,1,1,2,0,1,0,2,0
0,54,44,86,15,0,2,0,0,0,0,1,1
0,58,66,38,11,0,2,2,1,1,0,1,1
1,96,71,42,16,0,2,2,0,0,1,2,0
1,70,87,52,8,0,1,2,1,1,1,1,1
1,98,71,81,3,0,2,1,0,1,0,0,1
1,91,89,68,9,0,1,2,0,1,1,1,0
1,76,96,64,18,1,1,2,1,1,0,1,0
0,81,75,91,11,1,2,1,0,1,0,1,1
0,97,53,88,9,1,1,1,0,0,0,0,0
1,79,93,54,10,1,2,2,0,1,1,1,0
1,59,83,72,19,0,0,0,0,1,1,2,1
1,91,81,37,11,0,1,1,0,1,1,0,1
1,81,84,53,12,0,2,2,0,1,1,1,0
0,59,49,45,10,0,1,2,1,0,0,1,0
1,72,57,96,9,1,2,1,1,1,1,0,0
1,68,34,40,2,0,0,2,0,0,1,2,1
0,93,79,56,19,0,0,0,1,1,1,1,1
0,83,43,35,17,1,2,2,0,1,1,0,0
0,71,91,73,1,0,0,0,1,0,0,1,1
1,64,70,96,11,0,1,2,1,1,0,0,1
0,62,37,52,14,0,1,0,1,1,0,0,0
0,69,68,42,2,1,2,0,1,0,0,2,1
0,87,35,44,8,0,0,1,0,1,1,0,0
0,66,37,86,13,0,2,1,0,1,0,1,0
1,59,54,51,11,1,1,2,0,1,0,2,0
1,86,39,86,14,0,0,1,1,0,1,2,0
0,52,97,57,10,0,0,2,1,1,0,2,1
0,60,44,48,1,1,2,1,0,0,0,1,0
1,81,58,58,12,0,2,1,0,1,0,0,1
0,98,53,32,9,1,2,1,1,1,1,1,0
1,94,90,54,1,0,2,2,0,0,1,2,0
0,92,90,38,5,0,1,0,0,0,0,0,1
1,52,32,34,18,0,0,2,1,0,1,2,0
1,99,76,53,13,1,1,1,1,1,0,1,1
0,91,66,88,4,1,2,2,0,1,0,1,0
1,68,81,79,1,1,1,1,1,1,0,1,0
0,60,94,78,5,0,0,0,0,1,1,0,0
1,85,54,46,17,1,2,2,1,1,1,0,0
0,79,98,49,5,0,2,0,0,0,0,0,1
0,58,89,82,6,1,2,0,0,0,1,1,0
1,65,41,81,4,1,1,0,1,0,0,0,0
0,80,90,35,6,0,0,2,0,0,1,0,0
0,98,34,48,2,0,1,2,1,1,0,1,1
1,93,69,60,5,0,1,2,0,1,1,2,1
0,65,73,91,14,1,1,1,0,1,0,2,1
1,57,57,39,6,0,2,1,1,0,1,2,1
0,70,41,60,11,0,0,2,1,1,1,0,1
0,81,83,99,3,1,0,1,0,1,1,0,1
1,73,71,51,10,0,0,1,1,1,1,1,1
1,98,97,92,12,0,1,2,1,0,0,2,1
0,51,87,76,9,0,0,1,1,0,0,2,0
1,53,94,52,13,1,0,2,1,1,0,0,0
1,51,68,31,12,0,2,0,0,0,1,1,0
0,89,32,89,11,0,0,1,0,0,0,1,1
0,50,89,99,18,0,0,2,0,0,1,0,1
0,84,63,87,19,0,1,2,1,1,0,2,1
0,53,72,77,10,1,2,1,0,0,1,0,0
1,50,54,41,13,1,0,2,0,1,1,1,0
1,77,79,60,1,1,0,2,1,0,0,2,0
0,58,39,66,13,0,0,1,0,0,1,0,0
0,86,83,62,17,1,0,2,1,0,0,1,0
1,75,70,45,1,0,2,2,0,1,1,0,1
0,75,37,89,16,1,0,1,0,1,0,1,1
0,88,46,60,11,0,1,2,1,1,0,0,1
1,57,83,46,11,1,0,0,0,1,0,2,1
0,82,32,88,1,1,1,2,0,1,1,1,0
1,58,82,43,13,1,1,1,1,1,0,0,0
1,99,91,32,12,0,0,1,0,0,0,0,0
1,98,39,78,2,1,0,1,0,0,0,0,1
1,87,91,64,10,1,1,1,1,0,1,2,1
0,96,52,54,11,1,0,0,0,0,0,2,1
1,93,41,33,11,1,0,0,1,0,0,1,1
0,72,37,61,14,0,1,1,0,1,1,1,0
0,68,84,98,2,1,2,2,1,1,1,0,0
0,74,60,35,15,1,2,1,0,1,1,0,0
1,61,57,98,13,1,2,2,1,0,1,2,0
0,86,32,93,6,1,2,0,1,0,0,1,1
0,65,86,44,5,0,2,0,1,0,0,1,0
0,83,57,60,2,0,0,2,1,0,0,2,0
0,86,41,51,17,0,1,1,1,0,0,2,1
1,55,73,32,13,1,1,2,0,0,0,0,1
0,50,96,52,9,1,1,1,0,1,1,0,1
0,56,57,87,11,0,2,0,1,0,1,0,1
0,68,54,51,8,1,2,2,1,0,0,2,1
1,94,71,38,8,1,2,2,1,0,0,0,1
1,97,74,81,8,0,1,2,1,1,0,0,0
0,97,60,41,14,0,0,1,0,0,1,0,1
1,53,90,44,11,0,1,0,0,1,0,2,0
0,84,54,46,4,0,0,0,1,1,0,1,1
1,67,33,85,7,1,0,0,0,0,1,0,0
1,82,93,41,5,0,1,0,1,1,0,2,1
1,88,85,81,6,0,2,0,1,1,1,0,0
1,71,77,58,8,0,0,0,1,1,1,0,1
1,62,48,83,8,1,1,1,1,1,0,0,0
0,90,87,30,8,0,1,0,0,1,1,2,0
1,72,36,54,17,1,0,2,1,1,0,0,1
1,97,94,57,18,1,1,2,0,0,0,0,0
1,74,38,75,10,0,1,2,0,1,1,0,1
1,78,71,32,19,0,0,0,1,1,0,2,1
1,86,33,90,19,1,1,1,0,1,0,0,1
1,94,33,95,7,1,2,0,1,0,1,0,0
0,92,35,79,17,0,1,1,1,1,1,0,0
1,76,99,70,11,1,1,2,1,0,1,1,1
1,61,86,34,10,1,0,1,1,0,1,0,1
1,78,81,93,10,0,0,1,1,1,1,1,1
0,60,84,60,15,1,1,2,1,0,1,0,1
1,62,73,54,8,1,0,1,1,0,0,2,1
0,55,97,89,11,1,2,2,0,1,0,2,0
0,63,39,90,18,0,2,1,1,1,0,2,1
1,71,46,88,7,0,0,2,1,0,0,0,1
1,98,37,88,4,0,2,0,1,0,1,2,1
1,58,61,60,16,1,1,0,0,0,1,1,0
0,53,61,72,10,1,2,2,1,0,1,0,0
0,73,74,94,12,0,1,2,0,0,0,2,0
0,91,64,77,18,1,1,2,1,1,0,0,0
1,51,68,44,2,1,1,0,1,0,1,0,1
0,60,88,44,16,0,2,1,0,1,0,2,0
1,76,82,93,19,1,1,0,1,1,0,0,0
1,88,49,72,3,0,2,0,0,1,1,2,0
1,88,36,59,7,0,1,1,1,0,0,0,0
1,81,42,92,17,1,1,2,1,0,1,0,1
1,57,39,87,10,1,0,2,0,1,0,2,0
1,93,88,65,7,0,1,2,0,1,1,1,0
1,64,54,39,18,0,2,1,1,0,0,0,1
0,84,63,97,10,0,0,0,1,1,1,2,0
1,95,35,90,5,1,1,2,0,0,1,1,0
1,65,65,61,7,1,0,1,1,0,1,0,0
0,66,76,40,11,1,2,0,0,0,0,1,0
1,70,67,86,2,1,1,1,0,1,1,2,0
1,73,46,76,15,0,0,2,1,0,0,0,0
0,76,43,70,16,0,1,2,0,1,1,0,1
1,59,42,68,3,1,2,0,1,1,1,2,1
0,51,49,77,17,0,1,1,1,0,1,1,1
1,97,51,74,17,0,1,1,1,0,0,2,1
0,63,94,46,17,1,2,2,0,0,1,1,1
1,98,40,69,12,1,2,0,0,0,1,2,1
1,84,75,91,8,0,0,0,1,0,0,1,1
0,53,59,80,15,0,0,0,0,0,1,2,1
1,95,60,38,6,0,0,0,1,1,0,1,1
1,50,65,56,16,1,1,1,0,1,1,2,0
1,61,85,38,17,0,1,1,0,1,1,2,0
0,95,48,80,13,1,1,1,0,0,1,0,1
0,58,36,71,18,1,1,0,1,0,0,2,0
1,84,38,61,1,1,1,0,0,1,1,2,0
1,98,67,52,2,1,0,1,1,1,0,2,0
0,81,56,78,7,0,1,0,0,1,0,0,1
1,78,44,82,17,1,0,1,1,1,1,2,1
0,70,32,76,8,0,2,2,0,0,0,2,1
0,95,57,89,16,1,1,0,1,0,1,0,0
1,89,83,69,17,0,0,2,0,1,1,1,0
0,91,64,81,11,0,1,0,1,1,0,0,0
1,91,84,33,16,0,2,1,1,1,0,2,0
1,66,78,72,2,1,1,0,0,1,0,2,0
1,93,59,82,19,0,0,2,0,0,0,1,0
1,94,51,88,2,0,2,1,1,1,0,0,1
1,97,77,61,14,1,2,1,1,1,0,0,0
0,53,84,41,10,0,2,0,1,1,1,2,0
1,53,79,56,13,0,2,0,1,0,0,2,0
0,81,61,95,7,0,2,2,0,0,1,0,1
0,62,52,68,14,1,2,1,1,1,1,2,0
1,82,56,63,3,1,0,2,0,0,0,0,1
1,66,95,70,16,1,1,1,1,1,0,0,1
0,60,34,79,14,0,1,2,0,0,0,1,0
0,50,96,36,16,0,0,2,0,0,0,1,1
0,52,54,42,17,0,0,1,1,0,1,0,1
0,55,58,67,7,1,1,2,0,1,0,0,1
0,99,47,55,10,1,1,2,0,0,1,0,1
0,53,78,57,9,0,2,2,0,1,0,0,1
0,83,94,84,17,1,0,2,0,0,0,2,0
0,75,55,67,13,1,2,2,0,0,1,2,1
0,96,98,99,13,0,2,1,0,1,1,2,0
1,61,73,50,16,0,2,0,1,0,0,2,1
1,58,32,62,11,1,0,0,0,1,1,1,1
1,70,86,67,5,0,1,1,0,0,0,2,0
1,54,78,68,8,1,0,1,1,1,1,1,0
0,60,55,88,2,1,1,0,1,1,1,0,1
0,67,76,33,16,0,2,1,0,1,1,1,1
0,66,93,30,17,0,0,2,1,1,1,1,1
1,90,68,72,2,0,2,0,0,0,1,2,1
1,74,68,41,7,1,0,0,1,1,0,0,1
1,66,92,70,9,1,0,0,0,1,1,0,0
0,89,60,90,17,0,2,1,0,1,1,1,0
0,84,41,45,6,0,0,1,0,0,1,2,0
1,64,84,71,10,1,1,0,1,1,0,1,1
1,96,36,89,19,0,2,0,0,1,1,2,1
0,64,66,31,10,1,2,0,1,0,1,2,0
0,87,60,99,7,1,1,0,0,1,0,2,1
1,54,72,66,9,1,2,1,1,1,0,0,0
0,58,31,75,5,0,1,2,1,1,1,1,0
1,64,45,50,17,0,0,2,1,1,0,1,0
0,77,72,43,5,1,1,2,1,1,0,1,0
0,98,82,62,14,1,1,1,1,0,1,0,1
0,98,48,50,15,1,2,1,1,1,1,1,0
1,51,46,80,18,0,0,1,0,1,1,0,0
1,53,88,61,13,1,1,0,1,1,1,2,1
1,60,65,46,18,0,1,0,0,1,0,0,1
0,54,73,89,13,0,2,2,1,0,0,2,0
1,83,32,88,2,1,0,1,0,0,1,2,0
1,68,85,59,5,0,2,0,0,0,0,0,0
0,88,99,50,1,1,2,0,1,0,0,1,0
0,76,54,57,17,0,0,1,1,1,0,0,0
1,98,31,70,13,1,1,1,0,0,1,1,0
0,88,92,59,16,0,1,0,0,1,0,0,0
0,97,45,57,1,1,2,2,1,0,1,1,1
0,86,92,87,7,1,2,1,0,0,1,1,1
0,73,51,67,18,0,0,2,1,0,1,0,0
1,60,42,33,17,0,2,0,0,0,1,0,1
0,59,85,97,14,0,2,2,1,0,0,0,0
1,69,93,78,13,0,1,0,1,1,1,0,1
1,66,81,40,14,1,0,1,0,1,1,1,1
1,90,37,80,1,1,1,1,1,0,1,0,0
1,76,84,79,19,1,0,1,0,1,1,0,0
0,99,95,54,1,0,1,1,1,0,1,1,0
1,60,99,73,12,1,0,0,1,1,1,2,0
0,71,96,82,6,1,2,0,0,1,1,1,1
1,71,86,82,17,1,2,0,1,0,0,0,1
0,77,96,60,9,0,0,1,0,0,0,2,1
1,70,32,98,16,0,1,2,0,1,0,1,1
0,77,47,73,9,1,2,1,0,0,1,1,0
0,91,65,80,9,0,2,0,1,1,1,0,1
0,85,34,55,6,1,1,2,0,0,1,0,1
1,51,96,62,19,0,2,0,1,0,0,1,1
0,75,40,44,16,0,0,1,0,1,0,0,0
1,77,76,48,5,0,0,0,0,0,0,0,0
0,53,90,31,1,0,2,2,0,0,0,2,0
1,78,82,47,8,1,0,0,0,1,1,1,1
1,71,80,46,10,0,0,2,1,1,1,1,0
1,55,63,76,6,0,0,0,1,0,1,1,1
0,87,85,87,12,1,1,2,1,0,0,0,1
0,63,86,88,6,1,1,0,0,1,0,0,0
0,73,40,68,8,1,0,2,1,0,0,2,0
1,73,31,70,18,1,2,1,1,1,1,1,1
1,99,71,46,11,1,2,0,0,1,1,1,1
0,51,91,59,6,1,1,0,0,1,0,1,1
1,70,63,82,2,1,1,2,1,0,1,2,1
0,71,94,55,6,1,1,2,0,1,0,2,0
0,89,78,77,13,0,2,1,0,0,0,2,0
0,90,78,86,4,1,2,0,0,0,0,1,1
1,89,94,39,2,1,2,0,1,0,0,1,1
1,65,73,99,13,0,2,0,0,0,0,1,0
1,98,65,67,2,0,2,0,0,1,0,2,0
1,65,45,64,11,1,1,1,1,0,0,1,0
1,67,83,51,4,1,2,1,1,1,0,1,1
1,54,54,43,19,0,2,2,1,1,1,0,1
0,60,73,96,11,0,0,0,1,0,1,0,0
0,95,70,71,13,1,1,0,1,0,0,1,0
1,51,44,64,12,0,0,0,1,0,1,1,0
0,80,30,85,17,0,2,1,0,0,0,1,0
1,65,86,58,6,1,0,1,1,0,1,1,0
0,90,40,49,19,1,0,0,0,0,0,1,1
0,82,47,45,16,1,0,2,0,1,0,1,1
0,79,96,85,11,1,0,2,1,0,1,1,1
1,70,93,64,1,0,2,1,1,0,1,1,1
0,91,38,93,15,1,2,1,1,1,0,0,0
0,73,52,58,10,0,2,2,0,1,0,1,1
0,54,74,50,4,0,1,2,1,0,1,2,1
0,59,66,33,2,0,2,2,1,0,1,0,1
1,92,58,51,18,0,2,2,1,0,1,1,1
0,53,62,51,12,0,0,0,0,1,1,1,0
1,92,40,65,18,0,1,2,0,0,1,0,1
0,73,66,47,13,0,1,0,0,1,0,0,0
1,89,82,97,6,0,0,0,0,1,0,1,1
0,82,79,81,6,1,2,2,1,0,1,1,0
1,95,51,37,14,0,0,1,0,0,0,2,0
0,97,68,61,18,0,2,2,1,1,1,1,0
1,53,69,75,12,0,0,1,1,0,0,1,1
1,99,95,56,10,0,2,1,1,0,1,2,0
1,61,78,47,3,0,2,0,0,0,0,0,0
1,84,42,94,6,1,2,2,0,0,1,1,0
1,72,60,43,14,0,1,0,1,0,0,0,0
1,52,58,81,11,1,2,2,0,1,0,2,0
0,99,78,52,14,0,2,1,0,1,1,0,1
1,74,78,99,1,1,0,2,1,0,1,1,1
1,66,94,71,1,0,2,1,0,0,1,2,0
1,56,60,47,5,0,0,1,1,1,1,1,0
1,75,91,69,17,0,2,1,0,1,1,1,1
0,95,44,64,14,1,2,2,1,1,1,2,0
0,73,30,30,14,0,2,0,0,0,0,2,1
0,93,40,96,4,1,0,2,0,1,1,0,1
1,79,57,64,10,1,0,0,0,1,1,1,1
0,92,87,84,13,1,0,0,1,0,0,1,0
1,77,52,76,1,1,1,0,1,1,0,1,1
1,63,41,67,13,1,1,0,0,1,1,0,0
1,96,31,88,1,1,0,1,1,0,0,0,0
0,85,72,69,4,0,0,0,0,1,1,0,1
1,61,63,69,5,1,2,2,1,1,0,0,1
1,54,45,74,3,1,1,1,0,1,1,1,1
0,61,47,34,10,1,2,1,1,0,1,1,1
0,74,36,89,4,1,2,0,0,1,1,2,1
1,62,96,50,3,0,2,2,0,1,1,2,0
0,93,45,85,5,1,0,1,1,0,0,0,0
0,83,53,59,5,0,1,2,0,0,0,0,0
1,56,45,90,15,0,1,1,1,1,1,0,0
0,58,45,90,1,1,0,2,0,0,0,1,1
0,73,91,93,18,1,2,1,0,1,1,1,1
1,65,63,82,5,0,0,1,0,1,1,1,1
1,84,58,57,12,1,2,1,1,0,0,0,0
1,87,64,33,19,1,0,0,0,0,1,1,1
0,89,94,86,19,0,2,2,1,1,0,1,1
0,60,34,68,14,0,1,2,1,0,0,0,0
0,92,54,80,13,1,1,2,1,1,1,1,1
1,71,74,84,1,0,0,1,1,1,0,0,0
1,65,67,61,19,0,2,0,0,1,0,1,1
1,81,37,43,7,1,1,1,1,1,0,1,0
0,88,68,32,13,0,1,1,1,0,1,0,0
1,76,65,48,9,0,2,0,1,1,0,1,1
1,61,55,66,8,1,1,1,0,1,1,1,0
1,61,90,46,12,1,0,1,1,1,1,1,0
0,74,65,61,4,1,1,0,0,0,0,0,1
1,73,46,99,12,1,0,1,1,1,0,1,0
0,89,79,94,11,0,2,1,1,1,0,1,1
1,76,53,96,1,1,2,2,1,1,1,2,1
1,51,64,94,2,0,0,0,1,0,0,2,0
0,72,48,57,13,1,2,1,1,1,0,1,1
1,75,99,94,13,0,0,1,1,1,1,1,0
0,79,87,37,11,0,2,0,0,0,1,1,1
0,88,88,77,14,1,1,0,0,0,1,2,1
1,59,81,65,2,1,1,1,1,1,1,1,0
1,99,69,37,11,0,2,0,1,1,1,2,0
1,89,47,99,12,1,1,0,0,0,0,1,1
1,66,59,96,5,1,1,1,0,1,0,2,1
0,89,46,46,19,0,0,0,0,0,0,1,1
1,85,89,40,5,1,0,0,1,0,0,1,1
0,99,43,52,5,1,0,1,0,1,1,0,0
1,63,95,73,15,1,2,2,1,0,0,0,1
1,60,69,92,17,1,0,1,0,0,1,1,1
1,90,97,63,10,1,2,2,1,0,0,0,1
1,98,58,67,5,1,2,1,1,1,1,1,1
0,87,57,94,14,0,0,1,1,0,0,2,1
0,88,85,35,19,0,1,1,1,0,0,0,0
1,95,37,33,7,1,0,2,1,0,1,1,1
1,57,50,45,5,1,0,1,1,1,1,0,1
1,90,85,55,1,0,1,1,0,1,0,2,1
0,83,80,34,13,0,1,1,0,1,1,1,0
1,69,39,88,17,0,2,1,0,1,1,1,0
0,54,32,85,19,1,0,2,0,1,0,0,1
1,59,39,65,16,0,2,0,1,0,1,1,1
1,73,75,47,7,0,2,2,1,0,0,1,1
0,57,58,93,1,0,2,0,1,0,1,2,1
0,60,80,41,10,1,2,1,1,0,1,2,1
1,82,68,40,17,0,1,0,0,1,0,0,1
0,58,84,65,13,0,1,1,0,0,1,1,1
1,94,98,93,6,1,2,1,0,1,0,0,1
1,53,69,52,19,0,1,1,1,1,0,0,1
0,69,78,71,1,1,0,2,0,1,1,2,0
0,96,99,46,16,0,1,2,1,0,1,0,1
1,80,95,78,18,1,0,1,1,1,1,1,0
0,57,55,95,16,1,0,0,0,1,1,2,1
0,70,52,69,7,1,1,1,1,0,1,1,1
1,66,42,54,1,0,1,2,1,0,1,1,0
1,78,56,74,18,0,1,1,1,1,0,1,1
1,65,38,50,11,0,0,0,0,1,0,0,0
0,57,51,98,7,0,0,2,1,1,0,0,1
0,73,83,49,1,1,2,1,1,1,1,1,1
0,87,72,88,12,1,0,2,1,1,0,0,0
1,67,46,60,10,1,0,0,1,0,0,1,1
0,95,57,96,19,0,2,1,0,1,1,1,1
1,68,70,89,13,0,1,1,1,0,0,1,1
1,54,32,36,5,0,1,0,0,1,1,0,1
1,80,81,37,6,1,0,0,0,1,0,1,0
0,81,45,38,4,1,0,0,0,1,0,0,1
0,68,75,71,5,0,0,1,1,0,0,2,1
0,77,46,93,12,0,2,2,0,1,0,2,0
1,53,60,53,8,1,1,1,0,0,0,0,0
1,94,30,73,4,0,0,0,0,1,1,1,1
1,82,83,32,16,1,1,0,0,0,0,2,0
1,71,58,37,10,0,1,2,0,1,1,2,1
0,62,57,44,18,0,0,0,1,0,0,0,0
1,51,42,50,5,0,1,0,1,0,0,2,1
